CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
39.714.024/0001-48;2021-08-01;2;2021-09-13;TJK RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;2020-12-09;INVESTIDOR PROFISSIONAL;BRTJKBCTF006;749000;N;S;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DTVM S.A.;44077014000189;AV DAS NAÇÕES UNIDAS;11857;conjunto 101;Brooklin Novo;São Paulo;SP;04578-908;(11) 5508.3500;;;www.brcapital.com.br;fundos@brcapital.com.br
39.863.059/0001-49;2021-04-01;1;2021-05-12;F.I.I. DEVANT  FUNDO DE FUNDO IMOB.;2021-04-23;INVESTIDORES EM GERAL;BRDVFFCTF006;476950;N;N;;;;Indeterminado;;31/12;S;N;N;N;N;BANCO DAYCOVAL S/A;62232889000190;AV PAULISTA;1793;;BELA VISTA;SÃƒO PAULO;SP;01311-200;(11) 3138-1882;;;;middlesmc@bancodaycoval.com.br
39.863.059/0001-49;2021-05-01;1;2021-06-11;F.I.I. DEVANT  FUNDO DE FUNDO IMOB.;2021-04-23;INVESTIDORES EM GERAL;;556950;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 3138-0921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
39.863.059/0001-49;2021-06-01;1;2021-07-09;F.I.I. DEVANT;2021-04-23;INVESTIDORES EM GERAL;BRDVFFCTF006;616950;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 3138-0921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
39.863.059/0001-49;2021-07-01;1;2021-08-11;F.I.I. DEVANT  FUNDO DE FUNDO IMOB.;2021-04-23;INVESTIDORES EM GERAL;;1100950;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 3138-0921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
39.863.059/0001-49;2021-08-01;1;2021-09-14;F.I.I. DEVANT  FUNDO DE FUNDO IMOB.;2021-04-23;INVESTIDORES EM GERAL;;1100950;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 3138-0921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
40.010.015/0001-55;2021-05-01;1;2021-06-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-14;INVESTIDOR QUALIFICADO;BR07OQCTF002;1.6;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;SÃO PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.010.015/0001-55;2021-06-01;1;2021-07-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-14;INVESTIDOR QUALIFICADO;BR07OQCTF002;2.17;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;SÃO PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.010.015/0001-55;2021-07-01;1;2021-08-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-14;INVESTIDOR QUALIFICADO;BR07OQCTF002;2.485;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;SÃO PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.010.015/0001-55;2021-08-01;1;2021-09-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-14;INVESTIDOR QUALIFICADO;BR07OQCTF002;3.0432;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;SÃO PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.011.225/0001-68;2021-05-01;1;2021-06-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2021-06-01;1;2021-07-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2021-07-01;1;2021-08-16;SUNO FOF FII;2021-05-02;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2021-08-01;1;2021-09-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2021-03-01;1;2021-04-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2021-04-01;1;2021-05-16;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2021-05-01;1;2021-06-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2021-06-01;1;2021-07-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2021-07-01;1;2021-08-16;MAUÁ CAP URBANO FII;2021-03-23;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2021-08-01;1;2021-09-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2021-04-01;1;2021-05-15;CRI BREI FII;2021-04-30;INVESTIDOR PROFISSIONAL;BRIBCRCTF009;471500;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2021-05-01;1;2021-06-15;CRI BREI FII;2021-04-30;INVESTIDOR PROFISSIONAL;BRIBCRCTF009;574500;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2021-06-01;1;2021-07-15;CRI BREI FII;2021-04-30;INVESTIDOR PROFISSIONAL;BRIBCRCTF009;688500;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2021-07-01;2;2021-08-17;CRI BREI FII;2021-04-30;INVESTIDOR PROFISSIONAL;BRIBCRCTF009;802921;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2021-08-01;1;2021-09-15;CRI BREI FII;2021-04-30;INVESTIDOR PROFISSIONAL;BRIBCRCTF009;802921;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2021-04-01;1;2021-05-17;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;628760;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2021-05-01;1;2021-06-15;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2021-06-01;1;2021-07-15;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2021-07-01;1;2021-08-16;CANVAS CRI - FII;2021-04-11;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2021-08-01;1;2021-09-15;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2021-04-01;1;2021-05-17;ALIANZA ÍTACA FII;2021-04-14;INVESTIDOR QUALIFICADO;;4080;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2021-05-01;1;2021-06-15;ALIANZA ÍTACA FII;2021-04-14;INVESTIDOR QUALIFICADO;;4080;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2021-06-01;1;2021-07-15;ALIANZA ÍTACA FII;2021-04-14;INVESTIDOR QUALIFICADO;;11440;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2021-07-01;1;2021-08-16;ALIANZA ÍTACA FII;2021-04-14;INVESTIDOR QUALIFICADO;;11640;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2021-08-01;1;2021-09-15;ALIANZA ÍTACA FII;2021-04-14;INVESTIDOR QUALIFICADO;;13340;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2021-07-01;2;2021-08-17;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;121250;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2021-08-01;1;2021-09-15;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;121250;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.041.711/0001-29;2021-03-01;1;2021-04-15;MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2021-03-26;INVESTIDORES EM GERAL;BRMGLGCTF004;200000;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.711/0001-29;2021-04-01;1;2021-05-14;MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2021-03-26;INVESTIDORES EM GERAL;BRMGLGCTF004;200000;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.711/0001-29;2021-05-01;1;2021-06-15;MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2021-03-26;INVESTIDORES EM GERAL;BRMGLGCTF004;655000;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.711/0001-29;2021-06-01;2;2021-07-15;MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2021-03-26;INVESTIDORES EM GERAL;BRMGLGCTF004;655000;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.711/0001-29;2021-07-01;1;2021-08-13;MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2021-03-26;INVESTIDORES EM GERAL;BRMGLGCTF004;655000;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.711/0001-29;2021-08-01;1;2021-09-14;MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2021-03-26;INVESTIDORES EM GERAL;BRMGLGCTF004;655000;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.723/0001-53;2021-05-01;1;2021-06-15;VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-31;INVESTIDORES EM GERAL;BRVCRRCTF008;2000000;N;N;Renda;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.723/0001-53;2021-06-01;1;2021-07-15;VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-31;INVESTIDORES EM GERAL;BRVCRRCTF008;2000000;N;N;Renda;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.723/0001-53;2021-07-01;1;2021-08-13;VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-31;INVESTIDORES EM GERAL;BRVCRRCTF008;2000000;N;N;Renda;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.041.723/0001-53;2021-08-01;1;2021-09-14;VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-31;INVESTIDORES EM GERAL;BRVCRRCTF008;2000000;N;N;Renda;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
40.054.838/0001-82;2021-05-01;1;2021-06-11;LOFT III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-24;INVESTIDOR QUALIFICADO;************;500000;N;N;Híbrido;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;S;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;222250-004;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
40.054.838/0001-82;2021-06-01;1;2021-07-15;LOFT III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-24;INVESTIDOR QUALIFICADO;************;500000;N;N;Híbrido;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;S;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;222250-004;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
40.054.838/0001-82;2021-07-01;1;2021-08-13;LOFT III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-24;INVESTIDOR QUALIFICADO;************;600000;N;N;Híbrido;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;S;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;222250-004;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
40.054.838/0001-82;2021-08-01;1;2021-09-15;LOFT III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-24;INVESTIDOR QUALIFICADO;************;600000;N;N;Híbrido;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;S;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;222250-004;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
40.063.899/0001-06;2021-05-01;1;2021-06-07;FII DESENVOLVIMENTO 1 MODALMAIS;2021-05-04;INVESTIDOR QUALIFICADO;;100;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/04;S;S;N;N;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;55 21 3223 7700;;;www.modalmais.com.br;administracao.fundos@modal.com.br
40.063.899/0001-06;2021-06-01;1;2021-07-06;FII DESENVOLVIMENTO 1 MODALMAIS;2021-05-04;INVESTIDOR QUALIFICADO;;1900;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/04;S;S;N;N;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;55 21 3223 7700;;;www.modalmais.com.br;administracao.fundos@modal.com.br
40.063.899/0001-06;2021-07-01;1;2021-08-05;FII DESENVOLVIMENTO 1 MODALMAIS;2021-05-04;INVESTIDOR QUALIFICADO;;1900;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/04;S;S;N;N;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;55 21 3223 7700;;;www.modalmais.com.br;administracao.fundos@modal.com.br
40.063.899/0001-06;2021-08-01;1;2021-09-09;FII DESENVOLVIMENTO 1 MODALMAIS;2021-05-04;INVESTIDOR QUALIFICADO;;1900;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/04;S;S;N;N;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;55 21 3223 7700;;;www.modalmais.com.br;administracao.fundos@modal.com.br
